parcelid,zipcode,airconditioningtypeid,bathroomcnt,bedroomcnt,buildingqualitytypeid,calculatedbathnbr,yearbuilt,taxvaluedollarcnt,latitude,longitude,formatted.address,pred_tax_value
11260734,93551,1,3,4,4,3,1989,321447,34.634712,-118.230115,"41402 Almond Ave, Palmdale, CA 93551, USA",360316
11260742,93551,1,3,4,4,3,1988,329204,34.634575,-118.229044,"41416 Sequoia Ave, Palmdale, CA 93551, USA",461158
11260762,93551,1,2,3,4,2,1988,230501,34.634392,-118.22776,"5509 Pine Ave, Palmdale, CA 93551, USA",190168
11260786,93551,1,3,4,4,3,1989,278062,34.63338,-118.226952,"5341 Jaime Ct, Palmdale, CA 93551, USA",458821
11260793,93536,1,3,4,4,3,1987,345000,34.639814,-118.23183,"5704 Ave M-6, Lancaster, CA 93536, USA",427664
11260808,93536,1,4,4,4,4,1987,316193,34.638494,-118.23162,"5704 Bulford Pl, Quartz Hill, CA 93536, USA",112136
11260811,93536,1,2,4,4,2,1987,316926,34.638476,-118.232466,"5720 Bulford Pl, Lancaster, CA 93536, USA",294325
11260828,93536,1,3,3,4,3,1986,270009,34.638972,-118.233893,"41611 Laidlaw Ln, Quartz Hill, CA 93536, USA",410207
11260843,93536,1,4,4,4,4,1986,297413,34.639181,-118.234294,"41620 Crispi Ln, Quartz Hill, CA 93536, USA",594862
11260846,93536,1,4,4,4,4,1986,182892,34.63988,-118.234285,"5816 Ave M-6, Quartz Hill, CA 93536, USA",421146
11260850,93551,1,3,4,4,3,1993,329000,34.631855,-118.235026,"41231 Crispi Ln, Palmdale, CA 93551, USA",454725
11260892,93551,1,2,3,4,2,1989,248978,34.632616,-118.232961,"41303 Maple St, Palmdale, CA 93551, USA",328051
11260905,93551,1,3,5,4,3,1988,259775,34.635978,-118.226891,"5339 Palais Pl, Palmdale, CA 93551, USA",383559
11260919,93551,1,3,4,4,3,1988,368000,34.636231,-118.228498,"41445 Sequoia Ave, Quartz Hill, CA 93551, USA",313248
11260943,93551,1,2,3,4,2,1989,78136,34.632246,-118.229097,"41244 Sequoia Ave, Palmdale, CA 93551, USA",188838
11260964,93551,1,3,4,4,3,1989,276541,34.631142,-118.227085,"41215 Clayton Ct, Palmdale, CA 93551, USA",459892
11260969,93551,1,3,4,4,3,1989,348365,34.631153,-118.228682,"5534 Cypress Ave, Palmdale, CA 93551, USA",459858
11260974,93536,1,3,5,4,3,1990,3.00E+05,34.634858,-118.221392,"41404 Yancey Ln, Lancaster, CA 93536, USA",575032
11261001,93536,1,3,4,4,3,1990,277158,34.636588,-118.22126,"41504 Yancey Ln, Lancaster, CA 93536, USA",529179
11261009,93536,1,3,4,4,3,1990,240633,34.635172,-118.221784,"41419 Yancey Ln, Quartz Hill, CA 93536, USA",372660
11261067,93536,1,3,4,4,3,1988,230365,34.635632,-118.21814,"41442 50th St W, Quartz Hill, CA 93536, USA",375145
11261112,93536,1,3,4,4,3,1990,261274,34.637151,-118.219821,"41523 Prairievista Pl, Lancaster, CA 93536, USA",341417
11261187,93536,1,3,4,4,3,2008,348449,34.633887,-118.218177,"4822 W Ave M12, Lancaster, CA 93536, USA",428757
11261212,93551,1,3,4,4,3,2003,390000,34.632485,-118.225225,"41248 Vista Linda, Palmdale, CA 93551, USA",336275
11261223,93551,1,3,4,4,3,2003,361300,34.631995,-118.225267,"41240 Vista Linda, Palmdale, CA 93551, USA",336276
11261236,93551,1,3,4,4,3,2003,407000,34.634023,-118.224568,"41340 Vista Linda, Palmdale, CA 93551, USA",412224
11261326,93536,1,2,3,7,2,1974,157326,34.656762,-118.222515,"42606 52nd St W, Lancaster, CA 93536, USA",251345
11261365,93536,,1,1,7,1,1953,106323,34.656085,-118.224359,"5240 W Ave L4, Lancaster, CA 93536, USA",402795
11261372,93536,1,2,3,7,2,1988,136927,34.655255,-118.22568,"5309 West Avenue L6, Lancaster, CA 93536, USA",313830
11261406,93536,,1,1,7,1,1949,81622,34.656085,-118.223597,"42551 52nd St W, Lancaster, CA 93536, USA",228935
11261421,93536,,2,3,7,2,1956,198500,34.653428,-118.223354,"42415 52nd St W, Lancaster, CA 93536, USA",164397
11261427,93536,,2,3,7,2,1958,153914,34.654509,-118.222346,"42453 Waterford Way, Quartz Hill, CA 93536, USA",95652
11261460,93536,,1,2,7,1,1952,71955,34.652261,-118.226025,"5330 W Ave L8, Lancaster, CA 93536, USA",-329879
11261528,93536,1,3,4,4,3,1948,291000,34.649766,-118.223084,"42215 52nd St W, Lancaster, CA 93536, USA",385168
11261641,93536,,2,3,7,2,1965,152872,34.647156,-118.221427,"5124 Ave L-14, Lancaster, CA 93536, USA",231066
11261678,93536,,1,2,7,1,1947,80472,34.647931,-118.219327,"5021 Ave L-14, Lancaster, CA 93536, USA",19072
11261700,93536,1,2,3,7,2,1971,83550,34.647932,-118.220186,"5041 Ave L-14, Lancaster, CA 93536, USA",262829
11261728,93536,,1,2,7,1,1953,150627,34.649771,-118.220791,"5115 W Ave L 12, Lancaster, CA 93536, USA",150106
11261836,93536,1,2,3,4,2,1988,284573,34.657797,-118.219561,"5015 W Ave L 3, Lancaster, CA 93536, USA",311522
11261870,93536,1,2,4,7,2,1977,193321,34.659398,-118.22036,"5034 W Ave L, Quartz Hill, CA 93536, USA",186923
11261910,93536,1,2,4,4,2,1989,262133,34.65686,-118.228297,"5517 W Ave L4, Lancaster, CA 93536, USA",185039
11261919,93536,1,3,4,4,3,1989,295793,34.657374,-118.228662,"5520 Harmony Ln, Lancaster, CA 93536, USA",502810
11261982,93536,1,3,5,4,3,2005,130218,34.659316,-118.230557,"5652 Lyric Ave, Lancaster, CA 93536, USA",282209
11261983,93536,1,3,4,4,3,2005,151433,34.659312,-118.230794,"5652 Lyric Ave, Lancaster, CA 93536, USA",488746
11262002,93536,1,3,5,4,3,1989,183750,34.659048,-118.226966,"5327 Ave L 2, Lancaster, CA 93536, USA",306348
11262019,93536,1,2,3,4,2,1989,159219,34.655187,-118.220301,"5101 Pearl Ct, Lancaster, CA 93536, USA",145453
11262079,93536,1,2,3,4,2,1989,203500,34.654414,-118.220725,"5101 Alcoy Ct, Quartz Hill, CA 93536, USA",133633
11262080,93536,1,2,3,4,2,1989,143443,34.654414,-118.220945,"5101 Alcoy Ct, Quartz Hill, CA 93536, USA",145556
11262182,93536,1,2,3,4,2,1993,187505,34.649441,-118.233295,"5810 Travis Paul Dr, Lancaster, CA 93536, USA",63783
11262186,93536,1,2,3,4,2,1992,231000,34.649965,-118.233607,"5819 Travis Paul Dr, Lancaster, CA 93536, USA",65030
11262194,93536,1,2,4,4,2,1992,241649,34.650326,-118.23233,"42238 58th St W, Lancaster, CA 93536, USA",92727
11262249,93536,1,3,3,4,3,1990,172440,34.654399,-118.229523,"42449 56th St W, Quartz Hill, CA 93536, USA",330468
11262257,93536,1,3,3,4,3,1990,204306,34.653115,-118.229018,"5535 W Ave L 8, Quartz Hill, CA 93536, USA",330502
11262314,93536,1,3,4,4,3,1994,260653,34.654967,-118.229692,"5609 W Ave L-6, Lancaster, CA 93536, USA",402087
11262318,93536,1,3,4,4,3,1994,212688,34.654965,-118.230514,"5633 W Ave L-6, Lancaster, CA 93536, USA",145417
11262330,93536,1,3,5,4,3,2000,289366,34.655948,-118.230372,"42533 Coronet Ct, Lancaster, CA 93536, USA",481887
11262368,93536,1,3,4,4,3,1995,169179,34.65636,-118.227445,"5358 W Ave L4, Lancaster, CA 93536, USA",269014
11262402,93536,1,2,3,4,2,1995,138320,34.65636,-118.227238,"5358 W Ave L4, Lancaster, CA 93536, USA",69877
11262458,93536,1,2,4,4,2,1995,250000,34.646049,-118.228829,"42012 Ash Ct, Lancaster, CA 93536, USA",73111
11262480,93536,1,2,4,4,2,1995,207994,34.647195,-118.229217,"5536 Ave L-14, Lancaster, CA 93536, USA",73102
11262556,93536,1,2,3,7,2,1973,181217,34.659748,-118.215824,"4738 W Ave L, Quartz Hill, CA 93536, USA",226130
11262602,93536,1,2,5,7,2,1970,224938,34.657098,-118.216649,"4805 W Ave L4, Lancaster, CA 93536, USA",280965
11262621,93536,1,2,3,7,2,1957,174926,34.656323,-118.216051,"4748 W Ave L4, Lancaster, CA 93536, USA",179056
11262669,93536,,2,4,7,2,1957,189818,34.653224,-118.213819,"4651 W Ave L8, Lancaster, CA 93536, USA",316974
11262744,93536,,1,1,7,1,1947,34831,34.650607,-118.212539,"4569 W Avenue L-11, Lancaster, CA 93536, USA",88108
11262773,93536,,1,2,7,1,1954,90259,34.64867,-118.216361,"4821 W Ave L 13, Lancaster, CA 93536, USA",-22203
11262795,93536,,1,2,7,1,1978,160442,34.649024,-118.213135,"4704 W Ave L 12, Lancaster, CA 93536, USA",47244
11262808,93536,,2,3,4,2,1998,191878,34.64826,-118.212097,"4566 W Ave L 13, Lancaster, CA 93536, USA",-179287
11262914,93536,1,3,3,4,3,1971,206803,34.647196,-118.211472,"4536 Ave L-14, Quartz Hill, CA 93536, USA",496747
11262937,93536,1,2,3,7,2,1972,182039,34.64777,-118.211459,"4541 Ave L-14, Quartz Hill, CA 93536, USA",177278
11262945,93536,,1,2,7,1,1946,185700,34.648651,-118.210851,"4519 W Ave L 13, Quartz Hill, CA 93536, USA",325364
11262981,93536,,1,3,7,1,1957,163196,34.650417,-118.210317,"42235 45th St W, Lancaster, CA 93536, USA",63633
11263026,93536,1,3,4,4,3,1989,196435,34.651321,-118.21128,"4533 W Ave L-10, Quartz Hill, CA 93536, USA",242004
11263102,93536,1,2,3,4,2,1996,186175,34.654284,-118.211517,"42446 La Gabriella Dr, Lancaster, CA 93536, USA",37311
11263115,93536,1,2,4,7,2,1982,168474,34.65601,-118.212886,"42553 Blossom Dr, Lancaster, CA 93536, USA",339723
11263135,93536,1,2,3,4,2,1996,141193,34.65563,-118.211535,"42528 La Gabriella Dr, Quartz Hill, CA 93536, USA",37313
11263151,93536,1,3,4,4,3,2005,330000,34.656857,-118.212899,"42646 La Gabriella Dr, Quartz Hill, CA 93536, USA",446128
11263197,93536,,2,3,7,2,1959,103074,34.65871,-118.213048,"4627 Ave L 2, Lancaster, CA 93536, USA",149833
11263204,93536,1,1,3,7,1,1957,175000,34.653935,-118.208794,"4336 West Avenue L6, Lancaster, CA 93536, USA",139353
11263235,93536,1,3,3,7,3,1952,180329,34.653416,-118.208448,"4317 W Ave L8, Lancaster, CA 93536, USA",473783
11263236,93536,,2,2,7,2,1948,151916,34.653417,-118.208683,"4317 W Ave L8, Lancaster, CA 93536, USA",197896
11263378,93536,1,2,4,7,2,1976,221000,34.658869,-118.203429,"4059 Ave L 2, Quartz Hill, CA 93536, USA",291111
11263404,93536,,2,3,7,2,1957,103294,34.657879,-118.203433,"4104 Ave L 2, Quartz Hill, CA 93536, USA",145266
11263455,93536,,1,2,7,1,1955,27484,34.655468,-118.200762,"42520 40th St W, Lancaster, CA 93536, USA",37090
11263496,93536,,2,3,7,2,1982,128256,34.654228,-118.201098,"4010 W Ave L 6, Quartz Hill, CA 93536, USA",240292
11263541,93536,1,3,4,4,3,1998,256000,34.652062,-118.208106,"4305 Serene Ave, Lancaster, CA 93536, USA",357035
11263558,93536,1,2,4,4,2,2000,251000,34.65162,-118.207404,"4256 Serene Ave, Quartz Hill, CA 93536, USA",266125
11263586,93536,1,3,3,4,3,2003,378000,34.650903,-118.207138,"4302 Olivera Pl, Lancaster, CA 93536, USA",896126
11263604,93536,1,2,3,4,2,2000,245995,34.649405,-118.208227,"4356 Elena Pl, Quartz Hill, CA 93536, USA",352382
11263610,93536,1,3,4,4,3,2003,386800,34.649942,-118.204989,"42215 Klamath Ln, Quartz Hill, CA 93536, USA",701793
11263613,93536,1,3,4,4,3,2003,355000,34.649473,-118.205308,"42210 42nd St W, Quartz Hill, CA 93536, USA",836827
11263616,93536,1,3,4,4,3,2003,206047,34.650168,-118.205314,"42232 42nd St W, Quartz Hill, CA 93536, USA",681379
11263617,93536,1,3,4,4,3,2003,403000,34.650396,-118.205316,"42246 42nd St W, Quartz Hill, CA 93536, USA",808886
11263628,93536,1,3,3,4,3,2003,386714,34.649434,-118.206924,"42205 Marbella St, Lancaster, CA 93536, USA",690227
11263655,93536,1,2,3,4,2,1994,265000,34.650941,-118.20264,"4034 Vancouver Ln, Quartz Hill, CA 93536, USA",252938
11263761,93536,1,3,5,4,3,2004,270293,34.650173,-118.202412,"4104 Ranier Pl, Quartz Hill, CA 93536, USA",471415
11264954,93536,,3,3,4,3,1983,323000,34.655405,-118.199191,"42520 40th St W, Lancaster, CA 93536, USA",607555
11265092,93536,,2,2,7,2,1953,126024,34.656756,-118.190975,"3324 W Ave L 4, Lancaster, CA 93536, USA",256234
11265106,93536,,2,4,7,2,1956,114754,34.65688,-118.187483,"3131 W Ave L4, Lancaster, CA 93536, USA",187933
11265202,93536,1,2,3,7,2,1977,213384,34.654303,-118.18423,"3022 W Ave L 6, Lancaster, CA 93536, USA",380358
11265259,93536,,1,3,7,1,1956,168296,34.65559,-118.186679,"3137 W Ave L-6, Lancaster, CA 93536, USA",20103
11265276,93536,,1,3,7,1,1958,88525,34.655462,-118.183312,"42526 30th St W, Quartz Hill, CA 93536, USA",53727
11265287,93536,1,2,4,7,2,1979,160588,34.656166,-118.18668,"3132 W Ave L4, Lancaster, CA 93536, USA",303429
11265298,93536,,2,2,7,2,1951,95772,34.657099,-118.184922,"3029 W Ave L4, Lancaster, CA 93536, USA",223446
11265301,93536,,2,3,7,2,1956,169231,34.657102,-118.184223,"3029 W Ave L 4, Lancaster, CA 93536, USA",176329
11265331,93536,1,2,3,4,2,1978,164079,34.657214,-118.182906,"42623 Calandri Ln, Lancaster, CA 93536, USA",333954
11265353,93536,,2,4,7,2,1955,144990,34.658799,-118.186672,"3131 Ave L 2, Lancaster, CA 93536, USA",140525
11265414,93536,1,3,4,4,3,2003,403100,34.647996,-118.169661,"42106 22nd St W, Lancaster, CA 93536, USA",723780
11265470,93536,1,3,3,4,3,1990,393016,34.649965,-118.170617,"2219 W Ave L12, Lancaster, CA 93536, USA",905132
11265527,93536,,1,1,4,1,1952,178175,34.659829,-118.17029,"42737 22nd St W, Lancaster, CA 93536, USA",354051
11265539,93536,1,2,3,7,2,1951,55141,34.658765,-118.16749,"42713 21st St W, Lancaster, CA 93536, USA",253497
11265570,93536,1,3,4,4,3,1983,162402,34.656972,-118.171596,"42625 22nd St W, Lancaster, CA 93536, USA",448919
11265596,93536,1,3,3,7,3,1983,222813,34.659904,-118.179454,"2711 Sunnyvale Rd, Lancaster, CA 93536, USA",331303
11265619,93536,1,2,3,7,2,1983,148173,34.658821,-118.178799,"2705 Ave L 2, Lancaster, CA 93536, USA",166563
11265624,93534,1,3,3,4,3,1979,441536,34.65921,-118.164093,"1945 W Ave L, Lancaster, CA 93534, USA",1035206
11265669,93534,,1,3,7,1,1956,45623,34.653993,-118.158274,"1539 W Ave L8, Lancaster, CA 93534, USA",155787
11265676,93534,,1,3,7,1,1955,53596,34.654501,-118.156324,"42504 15th St W, Lancaster, CA 93534, USA",-51849
11265682,93534,1,4,5,1,4,1978,488334,34.654682,-118.164055,"1805 W Ave L8, Lancaster, CA 93534, USA",1036720
11265816,93534,,1,3,7,1,1956,202000,34.655086,-118.155211,"1359 W Ave L8, Lancaster, CA 93534, USA",308067
11265916,93536,1,4,4,1,4,1990,704468,34.653436,-118.179094,"42411 27th St W, Lancaster, CA 93536, USA",1400098
11265938,93536,1,2,4,7,2,1983,161100,34.657795,-118.179819,"42643 Roadrunner Way, Lancaster, CA 93536, USA",130787
11265945,93536,1,2,3,7,2,1983,176000,34.657795,-118.180667,"42642 28th St W, Lancaster, CA 93536, USA",103090
11265949,93536,1,2,4,7,2,1983,155359,34.658261,-118.181172,"2803 Calandri Ln, Lancaster, CA 93536, USA",130772
11265960,93536,1,2,3,7,2,1983,182182,34.656944,-118.18063,"2749 W Ave L4, Lancaster, CA 93536, USA",295453
11265993,93536,1,2,3,4,2,1986,184063,34.65852,-118.174368,"42704 25th St W, Lancaster, CA 93536, USA",196928
11266007,93536,1,4,4,4,4,2003,762585,34.646316,-118.178497,"2656 Desert Rose Dr, Lancaster, CA 93536, USA",944102
11266069,93536,1,3,3,4,3,2004,633000,34.648096,-118.175362,"42114 Desert Sage Ave, Quartz Hill, CA 93536, USA",849528
11266070,93536,1,5,4,1,5,2006,663000,34.648099,-118.174891,"42114 Desert Sage Ave, Quartz Hill, CA 93536, USA",1313755
11266094,93536,1,3,4,4,3,2006,405344,34.655856,-118.194639,"42538 36th St W, Lancaster, CA 93536, USA",794598
11266103,93536,1,3,4,4,3,2007,465000,34.654863,-118.195399,"42507 36th St W, Lancaster, CA 93536, USA",601733
11266187,93536,1,2,3,4,2,1978,135075,34.671917,-118.209907,"43421 45th St W, Lancaster, CA 93536, USA",271218
11266216,93536,1,2,3,7,2,1987,221005,34.669157,-118.211164,"4526 W Ave K 6, Lancaster, CA 93536, USA",474220
11266253,93536,1,2,3,4,2,1984,272000,34.664374,-118.215075,"4707 W Avenue K12, Lancaster, CA 93536, USA",373707
11266324,93536,1,2,4,4,2,1978,282500,34.661421,-118.215201,"4749 W Ave L, Lancaster, CA 93536, USA",353219
11266456,93536,,1,3,7,1,1950,95901,34.66545,-118.203614,"43061 41st St W, Lancaster, CA 93536, USA",65829
11266468,93536,1,3,3,7,3,1952,233778,34.670812,-118.203225,"43356 41st St W, Lancaster, CA 93536, USA",578527
11266483,93536,1,3,3,4,3,1950,360869,34.668631,-118.201097,"3852 W Ave K 6, Lancaster, CA 93536, USA",834853
11266510,93536,1,1,2,7,1,1952,142796,34.670195,-118.207614,"43336 43rd St W, Quartz Hill, CA 93536, USA",61241
11266516,93536,1,3,4,4,3,1976,305368,34.668683,-118.208648,"43237 43rd St W, Quartz Hill, CA 93536, USA",505095
11266520,93536,,1,2,7,1,1950,72385,34.669002,-118.205413,"43256 42nd St W, Quartz Hill, CA 93536, USA",-239740
11266534,93536,,1,2,7,1,1983,141394,34.669985,-118.20542,"43302 42nd St W, Quartz Hill, CA 93536, USA",136408
11266579,93536,1,2,3,4,2,1986,304500,34.669598,-118.199465,"43300 Vista Sierra Dr, Lancaster, CA 93536, USA",359598
11266632,93536,,2,4,7,2,1972,150956,34.663554,-118.192758,"3508 W Ave K 12, Lancaster, CA 93536, USA",48491
11266654,93536,,1,3,7,1,1971,107143,34.660517,-118.192307,"42815 Normandy Ln, Lancaster, CA 93536, USA",-18579
11266705,93536,,1,3,7,1,1971,128000,34.660489,-118.194783,"3628 Balmont St, Lancaster, CA 93536, USA",-18584
11266713,93536,,2,4,7,2,1971,44750,34.661259,-118.193675,"42812 Alep St, Lancaster, CA 93536, USA",48040
11266715,93536,,2,3,7,2,1971,68871,34.660517,-118.193308,"3506 Balmont St, Lancaster, CA 93536, USA",50637
11266718,93536,,1,2,7,1,1971,83448,34.660506,-118.19392,"3600 Balmont St, Lancaster, CA 93536, USA",-9751
11266736,93536,,1,3,7,1,1970,39347,34.662708,-118.193612,"42900 Alep St, Lancaster, CA 93536, USA",-17028
11266751,93536,,1,3,7,1,1971,71783,34.661721,-118.193237,"42837 Yew St, Lancaster, CA 93536, USA",-18585
11266753,93536,,1,3,7,1,1971,28925,34.66205,-118.19324,"42849 Yew St, Lancaster, CA 93536, USA",-18585
11266754,93536,,1,3,7,1,1971,103022,34.662215,-118.193241,"42855 Yew St, Lancaster, CA 93536, USA",-18359
11266760,93536,,2,3,7,2,1972,131561,34.663204,-118.193247,"3512 W Ave K 13, Lancaster, CA 93536, USA",140713
11266847,93536,,2,4,7,2,1970,81967,34.661691,-118.196835,"3701 W Ave K-15, Lancaster, CA 93536, USA",49209
11266854,93536,,2,4,7,2,1971,145856,34.661984,-118.194517,"42856 36th St W, Lancaster, CA 93536, USA",47927
11266863,93536,,1,3,7,1,1971,146006,34.661695,-118.195344,"3615 W Ave K-15, Lancaster, CA 93536, USA",101739
11266868,93536,,2,4,7,2,1971,70081,34.661695,-118.194307,"42831 Alep St, Lancaster, CA 93536, USA",47925
11266877,93536,,2,3,7,2,1973,122397,34.661239,-118.196537,"42832 37th St W, Lancaster, CA 93536, USA",74544
11266906,93536,,1,3,7,1,1970,132500,34.662746,-118.197972,"3726 W Ave K 13, Lancaster, CA 93536, USA",-17297
11266944,93536,1,2,3,7,2,1987,117858,34.661719,-118.200096,"3830 W Avenue K14, Lancaster, CA 93536, USA",184481
11266989,93536,1,3,3,7,3,1984,143908,34.663228,-118.198277,"3735 W Ave K 13, Lancaster, CA 93536, USA",357838
11267035,93536,,2,4,7,2,1971,64491,34.662544,-118.195694,"3625 W Avenue K14, Lancaster, CA 93536, USA",47928
11267053,93536,,2,4,7,2,1970,65734,34.664293,-118.196078,"43020 Alexo Dr, Lancaster, CA 93536, USA",49306
11267076,93536,,2,4,7,2,1970,84637,34.664048,-118.195707,"3623 W Avenue K12, Lancaster, CA 93536, USA",49216
11267093,93536,,2,3,7,2,1970,123214,34.665531,-118.196587,"3653 W Ave K 10, Lancaster, CA 93536, USA",76674
11267115,93536,,1,2,7,1,1970,73260,34.663919,-118.199523,"43000 Guyman Ave, Lancaster, CA 93536, USA",148148
11267164,93536,1,2,3,4,2,1984,253054,34.671431,-118.197476,"43411 37th St W, Lancaster, CA 93536, USA",360721
11267173,93536,1,3,4,4,3,1982,258196,34.673972,-118.198067,"43528 Sierra Vista Dr, Lancaster, CA 93536, USA",547712
11267200,93536,1,2,4,4,2,1982,239115,34.672501,-118.200148,"43455 Vista Serena Ct, Lancaster, CA 93536, USA",277101
11267205,93536,1,2,3,4,2,1982,199385,34.673598,-118.200156,"3851 Vista Cir Ct, Lancaster, CA 93536, USA",363293
11267246,93536,1,3,3,4,3,1986,263000,34.672302,-118.196909,"43435 Buena Vista Way, Lancaster, CA 93536, USA",352893
11267265,93536,1,3,4,4,3,1988,184451,34.674511,-118.194969,"3563 W Ave K1, Lancaster, CA 93536, USA",373231
11267288,93536,1,2,3,4,2,1988,71348,34.672591,-118.195714,"43450 Buena Vista Way, Lancaster, CA 93536, USA",372427
11267290,93536,1,2,4,4,2,1988,223859,34.672976,-118.195696,"43502 Buena Vista Way, Lancaster, CA 93536, USA",304130
11267329,93536,1,2,3,4,2,1987,150733,34.673198,-118.193549,"3528 Stillmeadow Ln, Lancaster, CA 93536, USA",71008
11267331,93536,1,3,3,4,3,1987,180152,34.672866,-118.193518,"43457 Yew St, Lancaster, CA 93536, USA",298903
11267334,93536,1,3,3,4,3,1987,213970,34.672372,-118.193507,"43445 Yew St, Lancaster, CA 93536, USA",298909
11267341,93536,1,3,3,4,3,1987,172501,34.671378,-118.192978,"3509 W Ave K 4, Lancaster, CA 93536, USA",298829
11267362,93536,1,2,4,4,2,1987,193853,34.672051,-118.192549,"43430 Yew St, Lancaster, CA 93536, USA",56471
11267397,93536,1,2,4,4,2,1991,198218,34.66994,-118.216602,"43323 Sawgrass Ln, Lancaster, CA 93536, USA",156312
11267401,93536,1,2,4,4,2,1993,255862,34.669673,-118.21736,"4811 W Ave K 6, Lancaster, CA 93536, USA",194210
11267435,93536,1,2,3,4,2,1991,177667,34.670659,-118.215379,"4723 Kindling Ct, Lancaster, CA 93536, USA",192731
11267441,93536,1,2,4,4,2,1994,252000,34.669222,-118.217579,"43257 Haven Pl, Lancaster, CA 93536, USA",152474
11267472,93536,1,2,4,4,2,1991,178109,34.66913,-118.214966,"43254 Paloma Ct, Lancaster, CA 93536, USA",196803
11267488,93536,1,2,4,4,2,1995,206054,34.667944,-118.216833,"4811 W Ave K8, Lancaster, CA 93536, USA",191870
11267490,93536,1,2,4,4,2,1995,224346,34.66794,-118.216078,"4753 W Ave K8, Lancaster, CA 93536, USA",191869
11267516,93536,1,2,4,4,2,1993,258453,34.670462,-118.212318,"43340 46th St W, Lancaster, CA 93536, USA",158040
11267540,93536,1,2,4,4,2,1994,250526,34.670238,-118.210861,"43332 Honeybee Ln, Lancaster, CA 93536, USA",192846
11267542,93536,1,2,4,4,2,1994,221228,34.670667,-118.210865,"43344 Honeybee Ln, Lancaster, CA 93536, USA",152458
11267545,93536,1,2,4,4,2,1994,214803,34.671114,-118.210293,"43358 45th St W, Quartz Hill, CA 93536, USA",192937
11267612,93536,1,3,4,4,3,2005,250823,34.672572,-118.212423,"4601 Brentwood Ct, Lancaster, CA 93536, USA",835361
11267619,93536,1,3,3,4,3,2005,284063,34.671894,-118.211169,"43424 Honeybee Ln, Lancaster, CA 93536, USA",687684
11267634,93536,1,3,3,4,3,2005,321000,34.672076,-118.21062,"43421 45th St W, Lancaster, CA 93536, USA",921553
11267637,93536,1,4,5,4,4,2005,252913,34.672695,-118.210621,"43455 45th St W, Lancaster, CA 93536, USA",943832
11267828,93551,1,3,3,4,3,1978,417342,34.631675,-118.177358,"2627 Avenue N, Palmdale, CA 93551, USA",383962
11267842,93551,1,2,3,4,2,1953,191813,34.637115,-118.177301,"2620 W Ave M8, Palmdale, CA 93551, USA",287156
11267869,93551,1,2,3,7,2,1978,312483,34.64121,-118.179196,"2714 W Ave M-4, Palmdale, CA 93551, USA",463721
11268017,93551,1,4,5,4,4,1977,259967,34.635744,-118.16583,"41439 20th St W, Palmdale, CA 93551, USA",790048
11268039,93551,1,3,4,4,3,1974,137442,34.633902,-118.170864,"2204 W Ave M12, Palmdale, CA 93551, USA",513647
11268068,93551,,2,3,7,2,1951,132953,34.634365,-118.168332,"2126 W Ave M12, Palmdale, CA 93551, USA",237421
11268220,93536,1,4,5,1,4,2013,1258895,34.643618,-118.1881,"41854 Cll Californios, Lancaster, CA 93536, USA",1480138
11268319,93536,1,3,5,10,3,2005,502057,34.631692,-118.202782,"4054 Royale Cir, Lancaster, CA 93536, USA",1443769
11268387,93536,1,3,3,4,3,2004,401802,34.643731,-118.20867,"41862 Montallegro St, Lancaster, CA 93536, USA",973909
11268405,93536,1,3,4,4,3,2004,451000,34.643452,-118.206973,"41851 Piazza Ct, Lancaster, CA 93536, USA",575824
11268425,93536,1,4,4,4,4,2004,494690,34.644514,-118.207155,"41916 Montallegro St, Lancaster, CA 93536, USA",646072
11268427,93536,1,3,4,4,3,2004,314554,34.644896,-118.206723,"41923 Montallegro St, Lancaster, CA 93536, USA",513085
11268451,93536,1,3,3,4,3,2004,465000,34.641827,-118.205869,"41817 Piazza Ct, Lancaster, CA 93536, USA",1067178
11268476,93536,1,2,3,4,2,2004,409837,34.640321,-118.205865,"41662 Firenze St, Lancaster, CA 93536, USA",593082
11268480,93536,1,2,4,4,2,2004,418537,34.639411,-118.205356,"4217 San Giovanni Ct, Lancaster, CA 93536, USA",521855
11268482,93536,1,3,3,4,3,2004,494000,34.639011,-118.204916,"4139 W Ave M8, Lancaster, CA 93536, USA",972608
11268501,93536,1,3,3,4,3,2004,492000,34.639697,-118.206449,"41654 Firenze St, Lancaster, CA 93536, USA",1067222
11268549,93536,1,4,5,4,4,2005,413498,34.635049,-118.199413,"3813 Derby Cir, Lancaster, CA 93536, USA",826770
11268614,93536,1,3,5,4,3,2005,433902,34.636728,-118.195546,"41506 Alexo Dr, Quartz Hill, CA 93536, USA",849352
11268671,93536,1,3,5,4,3,2006,461072,34.639547,-118.1848,"3051 Ave M 7, Lancaster, CA 93536, USA",969950
11268679,93551,1,3,5,4,3,2006,495000,34.638861,-118.183021,"2855 W Ave M8, Palmdale, CA 93551, USA",867569
11268686,93536,1,3,4,4,3,2006,505000,34.639291,-118.185528,"3115 Ave M 7, Lancaster, CA 93536, USA",772496
11268689,93536,1,3,4,4,3,2006,5.00E+05,34.640384,-118.185603,"3111 Ave M 6, Lancaster, CA 93536, USA",742694
11268703,93536,1,4,4,4,4,2006,505500,34.640373,-118.186366,"41705 Doverwood Ct, Lancaster, CA 93536, USA",810633
