parcelid,zipcode,airconditioningtypeid,bathroomcnt,bedroomcnt,buildingqualitytypeid,calculatedbathnbr,yearbuilt,taxvaluedollarcnt,latitude,longitude,formatted.address,pred_tax_value
10854240,91436,,2,4,7,2,1928,1861463,34.15931,-118.474325,"15606 Huston St, Encino, CA 91436, USA",787800
10854284,91436,,1,2,7,1,1948,119138,34.160498,-118.474591,"4938 Haskell Ave, Encino, CA 91436, USA",527438
10854288,91436,1,4,4,7,4,1979,1026191,34.160209,-118.474702,"4928 Haskell Ave, Encino, CA 91436, USA",1299044
10854373,91436,1,5,5,1,5,1945,1582000,34.15806,-118.477744,"4835 Densmore Ave, Encino, CA 91436, USA",1682544
10854446,91436,,2,2,7,2,1954,105954,34.164671,-118.477995,"15826 W Magnolia Blvd, Encino, CA 91436, USA",769887
10854453,91436,,3,4,4,3,1962,348317,34.164054,-118.4776,"5171 Densmore Ave, Encino, CA 91436, USA",779023
10854471,91436,,3,2,7,3,1948,598098,34.163798,-118.479111,"5156 Gloria Ave, Encino, CA 91436, USA",1382542
10854474,91436,,2,2,7,2,1948,240233,34.163161,-118.479111,"5150 Gloria Ave, Encino, CA 91436, USA",780833
10854478,91436,1,2,2,7,2,1948,464130,34.163796,-118.478665,"5164 Gloria Ave, Encino, CA 91436, USA",1028335
10854482,91436,,3,3,4,3,1951,266831,34.164644,-118.478667,"15842 W Magnolia Blvd, Encino, CA 91436, USA",838847
10854515,91436,1,2,3,7,2,1951,135388,34.163588,-118.479752,"5151 Gloria Ave, Encino, CA 91436, USA",859499
10854521,91436,,4,4,4,4,1951,750978,34.162968,-118.480189,"5126 Gaynor Ave, Encino, CA 91436, USA",1046028
10854570,91436,,3,5,4,3,1926,139223,34.159837,-118.478637,"4956 Gloria Ave, Encino, CA 91436, USA",843279
10854587,91436,,1,3,7,1,1954,445435,34.158518,-118.480112,"15922 La Maida St, Encino, CA 91436, USA",699018
10854627,91436,1,3,3,1,3,1988,867956,34.157556,-118.480208,"4826 Gaynor Ave, Encino, CA 91436, USA",1293939
10854633,91436,1,5,5,1,5,1993,794277,34.157963,-118.479124,"44838 W Seville Ln, Encino, CA 91436, USA",1364612
10854645,91436,,3,3,7,3,1941,318465,34.15772,-118.482318,"4820 Moorpark St, Encino, CA 91436, USA",1102472
10854661,91436,1,4,5,4,4,1962,1150000,34.158063,-118.481309,"4836 Gaviota Ave, Encino, CA 91436, USA",1052423
10854763,91436,1,4,4,4,4,1941,3274134,34.162343,-118.481457,"5102 Gaviota Ave, Encino, CA 91436, USA",1487930
10854764,91436,1,2,3,4,2,1954,127044,34.162294,-118.482216,"5100 Woodley Ave, Encino, CA 91436, USA",661027
10854813,91436,1,5,7,1,5,1999,1600353,34.162507,-118.4824,"5100 Collett Ave, Encino, CA 91436, USA",2001128
10854838,91436,1,3,2,7,3,1953,111750,34.15649,-118.472487,"15510 Milbank St, Encino, CA 91436, USA",1116845
10854885,91436,1,2,2,4,2,1962,291572,34.157901,-118.472941,"4765 Firmament Ave, Encino, CA 91436, USA",624664
10854901,91436,1,2,3,7,2,1951,458353,34.161854,-118.473755,"15530 Hesby St, Encino, CA 91436, USA",867650
10854953,91436,1,2,4,7,2,1949,838000,34.162411,-118.471729,"15503 Hesby St, Encino, CA 91436, USA",1087061
10854972,91403,1,2,3,7,2,1926,665000,34.160561,-118.470155,"15447 Morrison St, Sherman Oaks, CA 91403, USA",585153
10855022,91403,1,2,4,7,2,1971,204199,34.15993,-118.469679,"15433 Huston St, Sherman Oaks, CA 91403, USA",372874
10855053,91436,1,2,3,7,2,1951,698000,34.158755,-118.472198,"15505 La Maida St, Encino, CA 91436, USA",697575
10855057,91403,1,3,4,1,3,1990,345674,34.158751,-118.471346,"15461 La Maida St, Sherman Oaks, CA 91403, USA",1045175
10855077,91403,,2,3,4,2,1952,659416,34.158249,-118.470459,"15434 La Maida St, Sherman Oaks, CA 91403, USA",519134
10855108,91436,,2,3,4,2,1957,438812,34.156979,-118.47034,"15431 Milbank St, Encino, CA 91436, USA",631520
10855121,91403,,2,4,7,2,1948,210606,34.157251,-118.469085,"4763 Orion Ave, Sherman Oaks, CA 91403, USA",548105
10855226,91403,1,3,3,4,3,1950,815984,34.16413,-118.459043,"14945 Hartsook St, Sherman Oaks, CA 91403, USA",714743
10855257,91403,,1,2,7,1,1950,540588,34.163193,-118.457306,"5104 Kester Ave, Sherman Oaks, CA 91403, USA",553201
10855268,91403,1,2,3,7,2,1952,563309,34.163629,-118.457852,"5115 Kester Ave, Sherman Oaks, CA 91403, USA",470649
10855328,91403,,1,2,7,1,1953,553000,34.163291,-118.460646,"15025 Otsego St, Sherman Oaks, CA 91403, USA",428607
10855347,91403,1,2,3,4,2,2000,442724,34.163667,-118.462879,"15124 Hartsook St, Van Nuys, CA 91403, USA",1005419
10855365,91403,,2,3,7,2,1938,1759465,34.163297,-118.462383,"15111 Otsego St, Sherman Oaks, CA 91403, USA",437031
10855379,91403,,3,3,4,3,1940,661328,34.163296,-118.463574,"15147 Otsego St, Van Nuys, CA 91403, USA",780925
10855388,91403,1,3,5,4,3,1987,446572,34.163667,-118.46407,"15202 Hartsook St, Van Nuys, CA 91403, USA",735529
10855421,91403,1,3,4,4,3,1996,874327,34.16239,-118.461886,"5051 Noble Ave, Sherman Oaks, CA 91403, USA",761102
10855444,91403,1,3,4,4,3,2003,912593,34.162391,-118.459373,"14955 Hesby St, Sherman Oaks, CA 91403, USA",708065
10855538,91403,,2,2,7,2,1947,650000,34.160993,-118.4605,"15025 Valleyheart Dr, Sherman Oaks, CA 91403, USA",627319
10855616,91403,1,3,4,4,3,1948,568657,34.160038,-118.463667,"15154 Morrison St, Sherman Oaks, CA 91403, USA",495029
10855667,91403,1,2,2,4,2,1946,695000,34.159525,-118.457923,"14911 Valleyheart Dr, Sherman Oaks, CA 91403, USA",409900
10855710,91403,,4,4,4,4,1989,1101578,34.158717,-118.452988,"14656 La Maida St, Sherman Oaks, CA 91403, USA",1120488
10855720,91403,,1,3,7,1,1949,185651,34.15925,-118.451026,"14600 Huston St, Sherman Oaks, CA 91403, USA",317848
10855729,91403,,1,3,7,1,1949,591495,34.158958,-118.449661,"4849 Van Nuys Blvd, Sherman Oaks, CA 91403, USA",318219
10855733,91403,,2,3,7,2,1949,627287,34.158928,-118.450297,"4840 Vista Del Monte Ave, Sherman Oaks, CA 91403, USA",607350
10855744,91403,,2,3,7,2,1949,673000,34.158521,-118.451756,"14622 La Maida St, Sherman Oaks, CA 91403, USA",661034
10855800,91403,1,1,3,7,1,1949,126231,34.159566,-118.449118,"4911 Van Nuys Blvd, Sherman Oaks, CA 91403, USA",346856
10855827,91403,,2,3,7,2,1953,561713,34.160549,-118.449501,"4955 Van Nuys Blvd, Sherman Oaks, CA 91403, USA",404526
10855852,91403,1,5,5,1,5,2006,1306000,34.160952,-118.452824,"14654 Addison St, Sherman Oaks, CA 91403, USA",1201113
10855925,91403,,1,3,7,1,1946,358912,34.159673,-118.455315,"4905 Willis Ave, Van Nuys, CA 91403, USA",314552
10855926,91403,,2,2,7,2,1950,543238,34.159673,-118.45548,"4905 Willis Ave, Van Nuys, CA 91403, USA",421158
10855958,91403,,1,2,7,1,1948,66659,34.162765,-118.454661,"14748 Otsego St, Sherman Oaks, CA 91403, USA",348406
10855978,91403,,1,2,7,1,1936,687500,34.161858,-118.45466,"14748 Hesby St, Sherman Oaks, CA 91403, USA",294338
10856019,91403,1,2,3,7,2,1940,590000,34.162765,-118.454148,"14728 Otsego St, Sherman Oaks, CA 91403, USA",761469
10856021,91403,1,5,5,4,5,1946,840000,34.162765,-118.453817,"14718 Otsego St, Sherman Oaks, CA 91403, USA",610785
10856073,91403,,2,3,7,2,1951,318638,34.161489,-118.451957,"14627 Addison St, Sherman Oaks, CA 91403, USA",553932
10856107,91403,1,3,3,4,3,1989,857183,34.161489,-118.451044,"14601 Addison St, Sherman Oaks, CA 91403, USA",1049309
10856111,91403,,1,3,7,1,1949,71356,34.162396,-118.448871,"5043 Van Nuys Blvd, Sherman Oaks, CA 91403, USA",321095
10856173,91403,,2,3,7,2,1951,332999,34.163357,-118.450298,"5107 Vista Del Monte Ave, Van Nuys, CA 91403, USA",579476
10856196,91403,,1,2,7,1,1953,603325,34.164105,-118.450412,"5132 Vesper Ave, Sherman Oaks, CA 91403, USA",474956
10856291,91403,1,2,3,7,2,1941,599395,34.164207,-118.454993,"14755 Hartsook St, Sherman Oaks, CA 91403, USA",504569
10856445,91403,1,4,5,1,4,2004,1320000,34.155007,-118.46426,"4635 Columbus Ave, Sherman Oaks, CA 91403, USA",1152768
10856718,91403,1,3,2,7,3,1940,733000,34.15742,-118.462708,"4760 Burnet Ave, Sherman Oaks, CA 91403, USA",715291
10856758,91403,,1,2,7,1,1940,482835,34.156885,-118.461182,"4745 Norwich Ave, Sherman Oaks, CA 91403, USA",445015
10856791,91403,1,3,3,4,3,1952,817613,34.158225,-118.461543,"4824 Noble Ave, Sherman Oaks, CA 91403, USA",686290
10856807,91403,1,2,3,7,2,1951,637487,34.157854,-118.462881,"15131 Camarillo St, Sherman Oaks, CA 91403, USA",503801
10856827,91403,,1,2,7,1,1936,186356,34.158425,-118.460105,"4829 Lemona Ave, Sherman Oaks, CA 91403, USA",477759
10856869,91403,1,2,3,7,2,1977,785000,34.156318,-118.460103,"4723 Lemona Ave, Sherman Oaks, CA 91403, USA",426027
10856876,91403,1,4,5,1,4,2002,1013342,34.156181,-118.460566,"4716 Norwich Ave, Sherman Oaks, CA 91403, USA",1014536
10856920,91403,,3,5,7,3,1934,96950,34.156044,-118.459012,"4715 Saloma Ave, Sherman Oaks, CA 91403, USA",641910
10856944,91403,,1,1,7,1,1937,55842,34.155021,-118.459011,"4637 Saloma Ave, Sherman Oaks, CA 91403, USA",372101
10856952,91403,1,5,4,1,5,2006,1397566,34.154656,-118.459457,"4632 Lemona Ave, Van Nuys, CA 91403, USA",1116444
10857071,91403,,1,2,7,1,1937,285056,34.155475,-118.458366,"4652 Saloma Ave, Van Nuys, CA 91403, USA",350461
10857083,91403,,2,3,7,2,1956,275760,34.154115,-118.457919,"4609 Kester Ave, Sherman Oaks, CA 91403, USA",516039
10857219,91403,1,5,4,4,5,2012,908247,34.1573,-118.457285,"4760 Kester Ave, Sherman Oaks, CA 91403, USA",1053761
10857220,91403,,1,3,7,1,1941,61153,34.157437,-118.457284,"4760 Kester Ave, Sherman Oaks, CA 91403, USA",274775
10857483,91403,,1,4,7,1,1933,785000,34.154772,-118.452467,"4604 Cedros Ave, Sherman Oaks, CA 91403, USA",411378
10857638,91403,1,3,3,4,3,1929,985000,34.155766,-118.452453,"4635 Tobias Ave, Sherman Oaks, CA 91403, USA",744223
10857693,91403,,1,2,7,1,1949,620000,34.153003,-118.451391,"4453 Vesper Ave, Van Nuys, CA 91403, USA",349594
10857706,91403,1,5,5,1,5,2005,1228988,34.153924,-118.451829,"4528 Tobias Ave, Sherman Oaks, CA 91403, USA",1365178
10857710,91403,,2,2,7,2,1956,666251,34.154198,-118.451829,"4540 Tobias Ave, Sherman Oaks, CA 91403, USA",546698
10857787,91403,1,3,4,7,3,1932,549930,34.155875,-118.450755,"4638 Vesper Ave, Sherman Oaks, CA 91403, USA",717161
10857793,91403,1,3,3,4,3,1947,731536,34.156287,-118.450755,"4708 Vesper Ave, Sherman Oaks, CA 91403, USA",979323
10857825,91403,1,4,4,4,4,1938,844543,34.1567,-118.449681,"4718 Vista Del Monte Ave, Sherman Oaks, CA 91403, USA",765200
10858036,91423,,2,3,7,2,1946,298916,34.151796,-118.443738,"4427 Katherine Ave, Sherman Oaks, CA 91423, USA",465487
10858037,91423,,1,3,7,1,1929,565448,34.152033,-118.443734,"4431 Katherine Ave, Sherman Oaks, CA 91423, USA",566676
10858042,91423,,1,2,7,1,1929,136592,34.152308,-118.44418,"4444 Tyrone Ave, Van Nuys, CA 91423, USA",473833
10858075,91423,,1,2,7,1,1937,108565,34.153846,-118.445273,"4530 Lennox Ave, Sherman Oaks, CA 91423, USA",333854
10858080,91423,,2,3,7,2,1935,1200000,34.153503,-118.444825,"4519 Tyrone Ave, Sherman Oaks, CA 91423, USA",603861
10858081,91423,1,2,3,7,2,1940,302506,34.153297,-118.444825,"4511 Tyrone Ave, Sherman Oaks, CA 91423, USA",627570
10858143,91423,,1,3,7,1,1945,643000,34.153435,-118.441999,"4512 Calhoun Ave, Sherman Oaks, CA 91423, USA",279004
10858146,91423,,1,3,7,1,1945,76033,34.15371,-118.441552,"4517 Stansbury Ave, Sherman Oaks, CA 91423, USA",279004
10858190,91423,,1,3,7,1,1945,725600,34.151484,-118.441551,"4429 Stansbury Ave, Sherman Oaks, CA 91423, USA",274709
10858191,91423,,3,3,7,3,1942,765000,34.151484,-118.441998,"4426 Calhoun Ave, Van Nuys, CA 91423, USA",612141
10858200,91423,1,4,6,1,4,2008,1104161,34.152171,-118.441552,"4451 Stansbury Ave, Sherman Oaks, CA 91423, USA",860601
10858266,91423,,1,3,7,1,1945,566124,34.151897,-118.440461,"4455 Hazeltine Ave, Sherman Oaks, CA 91423, USA",274342
10858275,91423,,2,3,7,2,1945,707476,34.151347,-118.440907,"4426 Stansbury Ave, Sherman Oaks, CA 91423, USA",513316
10858377,91423,,1,3,7,1,1945,338503,34.153985,-118.440462,"4535 Hazeltine Ave, Sherman Oaks, CA 91423, USA",274342
10858378,91423,,1,3,7,1,1945,150732,34.153985,-118.440908,"4532 Stansbury Ave, Sherman Oaks, CA 91423, USA",385720
10858874,91423,,2,2,7,2,1948,740000,34.146814,-118.446012,"14333 Roblar Pl, Van Nuys, CA 91423, USA",555223
10858920,91423,1,7,8,4,7,1930,1523303,34.146971,-118.442146,"4191 Camino de la Cumbre, Sherman Oaks, CA 91423, USA",1689818
10858921,91423,,2,2,7,2,1949,174066,34.147011,-118.442389,"14208 Greenleaf St, Van Nuys, CA 91423, USA",666497
10859146,91423,1,6,5,1,6,1929,1323454,34.146406,-118.437835,"14018 Davana Terrace, Sherman Oaks, CA 91423, USA",1994963
10859173,91423,1,2,3,7,2,1948,265016,34.14777,-118.436662,"4251 Colbath Ave, Sherman Oaks, CA 91423, USA",545597
10859175,91423,1,3,5,4,3,1938,1473286,34.147495,-118.436661,"4241 Colbath Ave, Sherman Oaks, CA 91423, USA",937157
10859179,91423,1,3,4,4,3,1947,1433960,34.146923,-118.436676,"4219 Colbath Ave, Sherman Oaks, CA 91423, USA",1364533
10859265,91423,,2,3,7,2,1939,665242,34.14665,-118.433752,"4202 Matilija Ave, Sherman Oaks, CA 91423, USA",677169
10859302,91423,1,3,3,4,3,1939,1074201,34.146642,-118.43218,"4147 Benedict Canyon Dr, Van Nuys, CA 91423, USA",666252
10859323,91423,1,3,3,7,3,1936,1278000,34.14631,-118.431587,"4142 Benedict Canyon Dr, Sherman Oaks, CA 91423, USA",970873
10859335,91423,,2,3,7,2,1939,292361,34.146185,-118.431158,"4201 Woodman Ave, Sherman Oaks, CA 91423, USA",548231
10859361,91423,1,2,2,7,2,1937,1131000,34.146143,-118.430068,"4151 Ventura Canyon Ave, Sherman Oaks, CA 91423, USA",552929
10859362,91423,1,3,3,7,3,1923,773692,34.145978,-118.430068,"4151 Ventura Canyon Ave, Sherman Oaks, CA 91423, USA",862358
10859372,91423,1,7,6,1,7,2007,2037949,34.146151,-118.43282,"4148 Mammoth Ave, Sherman Oaks, CA 91423, USA",2207348
10859394,91423,1,3,4,4,3,1939,1376972,34.145736,-118.434741,"13836 Davana Terrace, Van Nuys, CA 91423, USA",866271
10859459,91423,1,2,3,4,2,1953,1185241,34.145984,-118.436413,"13946 Davana Terrace, Sherman Oaks, CA 91423, USA",522873
10859469,91423,1,2,4,4,2,1939,1256105,34.145569,-118.438279,"14021 Roblar Rd, Sherman Oaks, CA 91423, USA",642630
10859556,91423,,2,2,4,2,1936,1225902,34.144887,-118.436504,"4118 Murietta Ave, Sherman Oaks, CA 91423, USA",734763
10859668,91423,1,2,3,4,2,1948,815082,34.162296,-118.431798,"5045 Woodman Ave, Sherman Oaks, CA 91423, USA",567975
10859694,91423,1,2,2,4,2,1948,721317,34.161938,-118.432865,"5023 Mammoth Ave, Sherman Oaks, CA 91423, USA",452903
10859722,91423,1,3,2,4,3,1948,152274,34.162832,-118.433942,"5057 Matilija Ave, Van Nuys, CA 91423, USA",802339
10859724,91423,1,2,3,4,2,1948,721682,34.164557,-118.434291,"13822 W Magnolia Blvd, Van Nuys, CA 91423, USA",614877
10859751,91423,1,2,2,4,2,1948,543500,34.163725,-118.433943,"5121 Matilija Ave, Sherman Oaks, CA 91423, USA",549591
10859886,91423,,3,4,4,3,1955,422333,34.163217,-118.435774,"13900 Hartsook St, Sherman Oaks, CA 91423, USA",796639
10859905,91423,1,3,3,4,3,1948,921124,34.162477,-118.435676,"13902 Otsego St, Sherman Oaks, CA 91423, USA",763192
10859906,91423,,1,3,7,1,1948,590000,34.162477,-118.435873,"13902 Otsego St, Sherman Oaks, CA 91423, USA",295897
10859916,91423,1,2,3,7,2,1948,793231,34.162476,-118.437844,"14000 Otsego St, Sherman Oaks, CA 91423, USA",515019
10859923,91423,,2,3,7,2,1948,73801,34.1622,-118.436661,"13927 Hesby St, Sherman Oaks, CA 91423, USA",386250
10859964,91423,1,2,3,7,2,1957,801000,34.161496,-118.437647,"13957 Addison St, Sherman Oaks, CA 91423, USA",618971
10859999,91423,,1,3,7,1,1948,488570,34.160354,-118.434711,"4937 Stern Ave, Van Nuys, CA 91423, USA",299118
10860028,91423,1,3,4,7,3,1948,635000,34.16008,-118.435485,"13903 Huston St, Sherman Oaks, CA 91423, USA",509699
10860031,91423,,2,3,7,2,1948,639600,34.16008,-118.434897,"4924 Ranchito Ave, Sherman Oaks, CA 91423, USA",428864
10860090,91423,,2,3,7,2,1948,637500,34.159381,-118.437452,"13965 Peach Grove St, Sherman Oaks, CA 91423, USA",472197
10860227,91423,1,2,3,7,2,1948,725000,34.159603,-118.433721,"4903 Matilija Ave, Sherman Oaks, CA 91423, USA",487992
10860249,91423,,2,4,7,2,1948,135543,34.161065,-118.434279,"4960 Stern Ave, Sherman Oaks, CA 91423, USA",413261
10860272,91423,1,3,3,7,3,1948,887000,34.161068,-118.433273,"4958 Matilija Ave, Sherman Oaks, CA 91423, USA",946549
10860286,91423,,2,3,7,2,1948,342391,34.158451,-118.433184,"13758 La Maida St, Sherman Oaks, CA 91423, USA",604605
10860290,91423,1,3,3,4,3,1948,990000,34.159132,-118.433211,"4850 Matilija Ave, Sherman Oaks, CA 91423, USA",710543
10860368,91423,1,3,4,4,3,1948,938082,34.160708,-118.431239,"4940 Woodman Ave, Sherman Oaks, CA 91423, USA",877860
10860371,91423,1,2,3,4,2,1948,145871,34.157839,-118.432235,"13739 Riverside Dr, Sherman Oaks, CA 91423, USA",380681
10860617,91423,1,3,5,4,3,1987,795584,34.154638,-118.435218,"4560 Stern Ave, Sherman Oaks, CA 91423, USA",763225
10860663,91423,1,2,2,4,2,1948,666459,34.154755,-118.434149,"4559 Matilija Ave, Sherman Oaks, CA 91423, USA",549572
10860671,91423,,2,3,7,2,1949,101544,34.15363,-118.434166,"4523 Matilija Ave, Sherman Oaks, CA 91423, USA",637376
10860709,91423,,1,4,7,1,1949,722000,34.153177,-118.431381,"4501 Woodman Ave, Sherman Oaks, CA 91423, USA",327685
10860825,91423,1,3,5,7,3,1939,1295000,34.151029,-118.434166,"4423 Matilija Ave, Sherman Oaks, CA 91423, USA",754178
10860881,91423,,3,6,7,3,1939,775000,34.152367,-118.4349,"4476 Stern Ave, Sherman Oaks, CA 91423, USA",847558
10860883,91423,1,4,4,4,4,1991,751122,34.152504,-118.4349,"4472 Stern Ave, Sherman Oaks, CA 91423, USA",1134025
10861316,91423,1,3,3,4,3,1965,654745,34.141331,-118.436046,"3876 Sherwood Pl, Sherman Oaks, CA 91423, USA",871111
10861385,91423,1,3,3,4,3,1992,783859,34.141855,-118.433377,"3940 Davana Rd, Sherman Oaks, CA 91423, USA",856764
10861394,91423,1,4,5,4,4,1988,955000,34.141435,-118.433835,"3924 Davana Rd, Sherman Oaks, CA 91423, USA",1295761
10861408,91423,1,3,3,7,3,1941,847024,34.143594,-118.435517,"4008 Murietta Ave, Sherman Oaks, CA 91423, USA",805848
10861421,91423,1,3,3,4,3,1940,1118259,34.143165,-118.433046,"4033 Benedict Canyon Dr, Van Nuys, CA 91423, USA",750187
10861424,91423,,3,4,4,3,1942,135817,34.143514,-118.434448,"3964 Murietta Ave, Sherman Oaks, CA 91423, USA",511077
10861470,91423,1,5,4,1,5,2004,1553649,34.141536,-118.432624,"3924 Benedict Canyon Dr, Sherman Oaks, CA 91423, USA",1573175
10861488,91423,1,5,5,4,5,1957,992808,34.13907,-118.432595,"3761 Glenridge Dr, Sherman Oaks, CA 91423, USA",1118618
10861508,91423,,1,1,7,1,1936,673186,34.140412,-118.431811,"3836 Glenridge Dr, Sherman Oaks, CA 91423, USA",352081
10861515,91423,,2,2,7,2,1957,749900,34.142066,-118.431108,"3989 Weslin Ave, Sherman Oaks, CA 91423, USA",535942
10861531,91423,1,3,3,1,3,1979,919476,34.143063,-118.431311,"3970 Glenridge Dr, Sherman Oaks, CA 91423, USA",763379
10861557,91423,1,4,4,1,4,1987,1044805,34.144686,-118.430599,"13636 Valley Vista Blvd, Sherman Oaks, CA 91423, USA",1322050
10861580,91423,1,3,4,4,3,1948,828097,34.143845,-118.430665,"4064 Weslin Ave, Van Nuys, CA 91423, USA",800270
10861583,91423,1,3,2,4,3,1957,179071,34.143059,-118.430617,"4030 Weslin Ave, Sherman Oaks, CA 91423, USA",872412
10861592,91423,1,5,5,4,5,1952,1351170,34.142049,-118.430533,"4005 Woodman Canyon, Sherman Oaks, CA 91423, USA",924684
10861609,91423,1,2,2,7,2,1952,825000,34.142596,-118.429752,"4009 Ventura Canyon Ave, Sherman Oaks, CA 91423, USA",651773
10861687,90210,1,7,5,,7,1992,5941183,34.138162,-118.436139,"13984 Aubrey Rd, Beverly Hills, CA 90210, USA",3947671
10861714,90210,1,8,6,,8,1992,6567750,34.133831,-118.436464,"3312 Clerendon Rd, Beverly Hills, CA 90210, USA",4947755
10861740,90210,1,6,5,10,6,1991,6629870,34.134467,-118.440377,"14152 Beresford Rd, Beverly Hills, CA 90210, USA",3581251
10861807,91423,1,3,3,4,3,1938,1529969,34.143763,-118.445842,"4025 Oakfield Dr, Sherman Oaks, CA 91423, USA",938419
10861812,91423,,2,2,4,2,1941,948741,34.144501,-118.444622,"14301 Millbrook Dr, Sherman Oaks, CA 91423, USA",426524
10861891,91423,,2,3,7,2,1953,503960,34.137596,-118.449891,"3660 Longview Valley Rd, Sherman Oaks, CA 91423, USA",410418
10861894,91423,,2,3,7,2,1953,712089,34.137045,-118.450242,"3646 Knobhill Dr, Sherman Oaks, CA 91423, USA",428318
10861900,91423,1,2,3,4,2,1955,497602,34.135897,-118.449528,"3557 Oakfield Dr, Sherman Oaks, CA 91423, USA",517777
10861905,91423,1,3,3,4,3,1955,845000,34.136014,-118.450555,"3587 Knobhill Dr, Sherman Oaks, CA 91423, USA",589612
10861917,91423,1,2,3,4,2,1959,1089000,34.135018,-118.449781,"3515 Oakfield Dr, Sherman Oaks, CA 91423, USA",533421
10861965,91423,1,2,3,7,2,1953,775183,34.138584,-118.448548,"3715 Oakfield Dr, Sherman Oaks, CA 91423, USA",414170
10861976,91423,1,2,2,4,2,1966,792523,34.138954,-118.447317,"3741 Beverly Ridge Dr, Sherman Oaks, CA 91423, USA",486217
10862048,91423,1,2,3,4,2,1961,996158,34.140604,-118.445897,"3846 Beverly Ridge Dr, Sherman Oaks, CA 91423, USA",707808
10862100,91423,,2,3,4,2,1961,848131,34.140948,-118.444995,"3903 Camino de la Cumbre, Sherman Oaks, CA 91423, USA",738454
10862220,90210,,3,3,4,3,1959,138463,34.131904,-118.441401,"14175 Mulholland Dr, Beverly Hills, CA 90210, USA",1243538
10862238,91423,,2,3,7,2,1954,744677,34.132789,-118.444276,"3435 Coy Dr, Sherman Oaks, CA 91423, USA",654025
10862260,91423,1,3,3,4,3,2000,818663,34.134098,-118.44478,"3490 Coy Dr, Sherman Oaks, CA 91423, USA",754163
10862262,91423,,2,3,7,2,1954,112155,34.133245,-118.443204,"3430 Coy Dr, Sherman Oaks, CA 91423, USA",464295
10862328,91423,1,5,4,1,5,1958,1074028,34.1437,-118.44195,"14151 Valley Vista Blvd, Sherman Oaks, CA 91423, USA",962285
10862341,91423,1,2,3,7,2,1950,710899,34.141487,-118.441021,"4011 Hollyline Ave, Sherman Oaks, CA 91423, USA",549316
10862342,91423,1,3,2,4,3,1949,378116,34.141337,-118.441112,"4011 Hollyline Ave, Sherman Oaks, CA 91423, USA",477219
10862355,91423,1,3,3,4,3,1941,838967,34.144142,-118.446749,"4026 Beverly Glen Blvd, Sherman Oaks, CA 91423, USA",990363
10862424,91423,,3,4,4,3,1975,160740,34.141921,-118.448016,"3928 Knobhill Dr, Sherman Oaks, CA 91423, USA",707519
10862454,91403,,2,2,7,2,1954,674090,34.143103,-118.448971,"4021 Knobhill Dr, Sherman Oaks, CA 91403, USA",585952
10862470,91403,1,3,4,4,3,1929,807009,34.145482,-118.448832,"4178 Knobhill Dr, Sherman Oaks, CA 91403, USA",908114
10862498,91403,1,3,4,4,3,1949,925351,34.142883,-118.451868,"3939 Deervale Dr, Sherman Oaks, CA 91403, USA",1001731
10862508,91403,1,3,2,4,3,1976,721625,34.142554,-118.452275,"14754 Round Valley Dr, Sherman Oaks, CA 91403, USA",685738
10862509,91403,,2,3,4,2,1946,957369,34.142238,-118.452389,"3915 Deervale Dr, Sherman Oaks, CA 91403, USA",622580
10862514,91403,,2,2,4,2,1949,782345,34.142887,-118.453676,"4016 Madelia Ave, Sherman Oaks, CA 91403, USA",527808
10862609,91423,,2,3,7,2,1951,138951,34.133859,-118.447693,"3483 Camino de la Cumbre, Sherman Oaks, CA 91423, USA",624261
10862997,91403,1,5,6,1,5,1996,1642167,34.151144,-118.462703,"15117 Greenleaf St, Sherman Oaks, CA 91403, USA",1364228
10863050,91403,,4,3,7,4,1948,975970,34.150711,-118.460077,"14960 Dickens St, Sherman Oaks, CA 91403, USA",915850
10863455,91403,,3,3,7,3,1946,663235,34.148797,-118.450525,"14541 Greenleaf St, Sherman Oaks, CA 91403, USA",745991
10863458,91403,,2,3,7,2,1926,989380,34.148716,-118.450039,"14524 Benefit St, Sherman Oaks, CA 91403, USA",555580
10863467,91423,,2,2,7,2,1947,750000,34.148475,-118.44858,"14469 Greenleaf St, Sherman Oaks, CA 91423, USA",528540
10863580,91403,1,4,5,1,4,1925,1539021,34.148208,-118.450287,"14526 Greenleaf St, Sherman Oaks, CA 91403, USA",1131948
10863593,91403,1,3,3,4,3,1925,1274975,34.148838,-118.453421,"14634 Greenleaf St, Sherman Oaks, CA 91403, USA",909555
10863610,91403,,3,3,7,3,1947,503958,34.148972,-118.454231,"14700 Greenleaf St, Sherman Oaks, CA 91403, USA",799603
10863630,91403,,2,3,7,2,1935,1172976,34.148473,-118.454852,"14731 Sutton St, Sherman Oaks, CA 91403, USA",590720
10863633,91403,,2,2,7,2,1940,143066,34.149271,-118.455129,"14736 Greenleaf St, Sherman Oaks, CA 91403, USA",814929
10863681,91403,1,5,5,1,5,1996,1800000,34.149489,-118.460296,"14983 Sutton St, Sherman Oaks, CA 91403, USA",1597684
10863706,91403,1,1,1,7,1,1950,655336,34.149481,-118.461922,"15053 Sutton St, Van Nuys, CA 91403, USA",539821
10863729,91403,1,5,3,4,5,1979,565680,34.150565,-118.464618,"15206 Greenleaf St, Sherman Oaks, CA 91403, USA",1175665
10863746,91403,,2,2,7,2,1951,751725,34.14953,-118.464806,"15216 Sutton St, Sherman Oaks, CA 91403, USA",534686
